-0.15392175289355184 62.133523605008655 14.89838441136264 1.0
28.36256298948618 76.37433749060992 14.802128957600234 1.0
53.25649392981559 90.61281333275528 14.757144066433888 1.0
79.54114744838132 98.85408600407429 15.994355862377382 1.0
101.99242205558566 114.34079941758539 15.788108525118416 1.0
126.62098361331893 126.7154320990311 12.282275897000947 1.0
151.70238093619244 139.20882559532492 15.55380016133512 1.0
181.21748925867357 152.54933508065952 12.576827720063921 1.0
207.58157224930065 166.3769989305667 15.624140940501057 1.0
232.9096868916728 178.74136858501257 15.36270660977203 1.0
261.5107736826492 193.41764611616364 10.713787475746578 1.0
289.5724125943109 209.3216341992304 15.474239511171321 1.0
313.162038023456 222.04247014505333 17.51497598699663 1.0
336.17536490731874 238.0194092077975 21.003225275091797 1.0
364.16121626946455 242.22037875463556 12.864599583497858 1.0
388.34222652790703 253.63785658432067 19.250723925824033 1.0
412.4637610719079 269.98653011251486 22.3917550889976 1.0
437.21280586395125 284.05151681482687 23.954705216932947 1.0
471.22495834614864 299.21995070695687 25.715005550449167 1.0

0.8023444391393593 127.25318991889549 20.03346312651292 1.0
27.53717669161009 128.7633359524465 15.669516503682535 1.0
60.276141654167105 129.2295801763925 10.977742072814141 1.0
87.06282393681602 129.22814168310265 15.17240950480478 1.0
119.52659769941361 128.64371972010298 9.428125720356947 1.0
145.62363220052524 131.67759543171616 21.950561651171274 1.0
176.07364392413797 132.10018002996847 9.341920027568422 1.0
206.2932378255218 132.41417888071513 18.665190233323607 1.0
237.15469751832487 136.17870192182698 15.568642191753254 1.0
269.1684960389786 137.28901854427664 17.464538836608376 1.0
301.5918754824901 142.64515723071972 17.82526869867913 1.0
334.254250471219 140.854937351945 17.87239615201768 1.0
366.7291708732798 145.70488331058576 10.87783803399859 1.0
394.82832805322374 146.64282902787068 10.116780309891048 1.0
429.8064619754612 141.69561638084548 9.402070327856292 1.0
471.60600079066654 151.0142765389724 22.39601626089477 1.0

0.7007026965875459 186.74106720631428 27.358542906199386 1.0
25.1320300636705 189.76095741480825 10.825886538641802 1.0
55.54313958116692 197.32030607491689 13.44355123265492 1.0
81.76434661781236 200.21109297526726 28.29134313903709 1.0
107.62478901384027 205.74089539782753 21.08552129427312 1.0
137.1292180529287 211.5538260977164 28.344606878931078 1.0
165.10285166839776 219.45209403101694 27.809430036740096 1.0
192.70744544197868 223.94607905605332 28.37857356230334 1.0
223.9584297899445 228.71233447613142 25.655043306345814 1.0
251.19897666048868 232.4787850118596 20.943480188462154 1.0
276.2067517086801 239.93691057783082 13.126543494672246 1.0
308.702527828912 244.635962118079 6.617732634269737 1.0
337.3310942633415 254.24094518126932 16.218667731190802 1.0
365.1639481932352 258.8630625671309 13.997392905868224 1.0
394.25447148966396 260.1971534941686 15.40203771950687 1.0
425.36639748040045 264.54787911546015 25.88927014406155 1.0
473.5693363608668 274.46912975539146 34.644891964998244 1.0

2.961114304038566 245.03133692123015 33.752789188872065 1.0
27.804061973865327 235.59280816416816 24.017373287099115 1.0
53.96463589424703 225.08698916769688 23.40083382706661 1.0
81.856852361756 216.79548115339884 9.032902393773972 1.0
108.36231648050389 202.55968350650738 20.516015256486696 1.0
137.68618638204197 190.3856663337623 25.121681781612537 1.0
164.00418611614046 179.5541931120767 31.401282796231566 1.0
186.16568440506313 167.56617421232934 13.134938071410758 1.0
210.92630030356347 152.19719784689195 11.372817712707135 1.0
236.84420475783782 137.8357164144455 26.91123109007066 1.0
263.5661243257696 134.67116945452375 21.776655061732672 1.0
290.09431913557745 118.89713065667502 19.862468718405086 1.0
320.1539779549338 110.22845879882023 21.017142121176736 1.0
